Code_Region;Nom_Region;Code_CNP;Titre_professionnel_de_la_CNP;Niveau_de_compétences;Genre_de_compétences;emploi_estimé_2018;Perspectives_2023
440;Montréal;2234;Estimateurs/estimatrices en construction;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;800;Léger Déficit
440;Montréal;2241;Technologues et techniciens/techniciennes en génie électronique et électrique;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;2500;Déficit
440;Montréal;2242;Electroniciens/électroniciennes d'entretien (biens domestiques et commerciaux);Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;2500;Equilibre
440;Montréal;2243;Techniciens/techniciennes et mécaniciens/mécaniciennes d'instruments industriels;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;350;Equilibre
440;Montréal;2244;Mécaniciens/mécaniciennes, techniciens/techniciennes et contrôleurs/contrôleuses d'avionique et d'instruments et d'appareillages électriques d'aéronefs;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;700;Léger déficit
440;Montréal;2251;Technologues et techniciens/techniciennes en architecture;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;900;Equilibre
440;Montréal;2252;Designers industriels/designers industrielles;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;1500;Léger Déficit
440;Montréal;2253;Technologues et techniciens/techniciennes en dessin;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;1500;Equilibre
440;Montréal;2254;Technologues et techniciens/techniciennes en arpentage;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;250;Léger Surplus
440;Montréal;2255;Personnel technique en géomatique et en météorologie;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;250;Equilibre
440;Montréal;2261;Vérificateurs/vérificatrices et essayeurs/essayeuses des essais non destructifs;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;250;Léger Déficit
440;Montréal;2262;Inspecteurs/inspectrices d'ingénierie et officiers/officières de réglementation;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;300;Equilibre
440;Montréal;2263;Inspecteurs/inspectrices de la santé publique, de l'environnement et de l'hygiène et de la sécurité au travail;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;900;Léger Déficit
440;Montréal;2264;Inspecteurs/inspectrices en construction;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;500;Léger Déficit
440;Montréal;2271;Pilotes, navigateurs/navigatrices et instructeurs/instructrices de pilotage du transport aérien;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;800;Léger Surplus
440;Montréal;2272;Contrôleurs aériens/contrôleuses aériennes et personnel assimilé;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;250;Léger Surplus
440;Montréal;2273;Officiers/officières de pont du transport par voies navigables;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;150;Non publié
440;Montréal;2274;Officiers mécaniciens/officières mécaniciennes du transport par voies navigables;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;50;Non publié
440;Montréal;2275;Contrôleurs/contrôleuses de la circulation ferroviaire et régulateurs/régulatrices de la circulation maritime;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;100;Léger Déficit
440;Montréal;2281;Techniciens/techniciennes de réseau informatique;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;7000;Léger Déficit
440;Montréal;2282;Agents/agentes de soutien aux utilisateurs;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;4000;Léger Déficit
440;Montréal;2283;Evaluateurs/évaluatrices de systèmes informatiques;Technique-1 (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;1500;Léger Déficit
440;Montréal;3011;Coordonnateurs/coordonnatrices et superviseurs/superviseures des soins infirmiers;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;700;Léger Déficit
440;Montréal;3012;Infirmiers autorisés/infirmières autorisées et infirmiers psychiatriques autorisés/infirmières psychiatriques autorisées;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;14000;Déficit
440;Montréal;3111;Médecins spécialistes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;6000;Déficit
440;Montréal;3112;Omnipraticiens/omnipraticiennes et médecins en médecine familiale;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;5000;Déficit
440;Montréal;3113;Dentistes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;2000;Déficit
440;Montréal;3114;Vétérinaires;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;350;Léger Déficit
440;Montréal;3121;Optométristes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;450;Déficit
440;Montréal;3122;Chiropraticiens/chiropraticiennes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;200;Léger Déficit
440;Montréal;3124;Praticiens/praticiennes reliés en soins de santé primaire;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;200;Déficit
440;Montréal;3125;Autres professionnels/professionnelles en diagnostic et en traitement de la santé;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;900;Non publié
440;Montréal;3131;Pharmaciens/pharmaciennes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;3000;Déficit
440;Montréal;3132;Diététistes et nutritionnistes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;800;Léger Déficit
440;Montréal;3141;Audiologistes et orthophonistes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;1000;Léger Déficit
440;Montréal;3142;Physiothérapeutes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;2000;Léger Déficit
440;Montréal;3143;Ergothérapeutes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;1500;Déficit
440;Montréal;3144;Autres professionnels/professionnelles en thérapie et en diagnostic;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;800;Non publié
440;Montréal;3211;Technologues de laboratoires médicaux;Technique-1 (Haut. Qualifié);Secteur de la santé;1000;Léger Déficit
440;Montréal;3212;Techniciens/techniciennes de laboratoire médical et assistants/assistantes en pathologie;Technique-1 (Haut. Qualifié);Secteur de la santé;1000;Equilibre
440;Montréal;3213;Technologues en santé animale et techniciens/techniciennes vétérinaires;Technique-1 (Haut. Qualifié);Secteur de la santé;450;Déficit
440;Montréal;3214;Inhalothérapeutes, perfusionnistes cardiovasculaires et technologues cardiopulmonaires;Technique-1 (Haut. Qualifié);Secteur de la santé;700;Léger Déficit
440;Montréal;3215;Technologues en radiation médicale;Technique-1 (Haut. Qualifié);Secteur de la santé;1000;Léger Déficit
440;Montréal;3216;Technologues en échographie;Technique-1 (Haut. Qualifié);Secteur de la santé;100;Non publié
440;Montréal;3217;Technologues en cardiologie et technologues en électrophysiologie diagnostique, n.c.a.;Technique-1 (Haut. Qualifié);Secteur de la santé;150;Equilibre
440;Montréal;3219;Autres technologues et techniciens/techniciennes des sciences de la santé (sauf soins dentaires);Technique-1 (Haut. Qualifié);Secteur de la santé;4000;Léger Déficit
440;Montréal;3221;Denturologistes;Technique-1 (Haut. Qualifié);Secteur de la santé;200;Equilibre
440;Montréal;3222;Hygiénistes et thérapeutes dentaires;Technique-1 (Haut. Qualifié);Secteur de la santé;1000;Equilibre
440;Montréal;3223;Technologues et techniciens/techniciennes dentaires et auxiliaires dans les laboratoires dentaires;Technique-1 (Haut. Qualifié);Secteur de la santé;400;Equilibre
440;Montréal;3231;Opticiens/opticiennes d'ordonnances;Technique-1 (Haut. Qualifié);Secteur de la santé;450;Equilibre
440;Montréal;3232;Praticiens/praticiennes des médecines douces;Technique-1 (Haut. Qualifié);Secteur de la santé;500;Non publié
440;Montréal;3233;Infirmiers auxiliaires/infirmières auxiliaires;Technique-1 (Haut. Qualifié);Secteur de la santé;4500;Léger Déficit
440;Montréal;3234;Personnel ambulancier et paramédical;Technique-1 (Haut. Qualifié);Secteur de la santé;600;Léger Déficit
440;Montréal;3236;Massothérapeutes;Technique-1 (Haut. Qualifié);Secteur de la santé;2000;Equilibre
440;Montréal;3237;Autre personnel technique en thérapie et en diagnostic;Technique-1 (Haut. Qualifié);Secteur de la santé;400;Léger Surplus
440;Montréal;3411;Assistants/assistantes dentaires;C de la CNP (Moins Qualifié);Secteur de la santé;1500;Equilibre
440;Montréal;3413;Aides-infirmiers/aides-infirmières, aides-soignants/aides-soignantes et préposés/préposées aux bénéficiaires;C de la CNP (Moins Qualifié);Secteur de la santé;16000;Déficit
440;Montréal;3414;Autre personnel de soutien des services de santé;C de la CNP (Moins Qualifié);Secteur de la santé;1500;Non publié
440;Montréal;4011;Professeurs/professeures et chargés/chargées de cours au niveau universitaire;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;9000;Equilibre
440;Montréal;4012;Assistants/assistantes d'enseignement et de recherche au niveau postsecondaire;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;9000;Equilibre
440;Montréal;4021;Enseignants/enseignantes au niveau collégial et autres instructeurs/instructrices en formation professionnelle;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;10000;Equilibre
440;Montréal;4031;Enseignants/enseignantes au niveau secondaire;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;11000;Déficit
440;Montréal;4032;Enseignants/enseignantes aux niveaux primaire et préscolaire;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;13000;Déficit
440;Montréal;4033;Conseillers/conseillères en information scolaire;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;1500;Léger Déficit
440;Montréal;4111;Juges;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;350;Non publié
440;Montréal;4112;Avocats/avocates (partout au Canada) et notaires (au Québec);A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;11000;Léger Déficit
440;Montréal;4151;Psychologues;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;3000;Déficit
440;Montréal;4152;Travailleurs sociaux/travailleuses sociales;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;3500;Déficit
440;Montréal;4153;Thérapeutes conjugaux/thérapeutes conjugales, thérapeutes familiaux/thérapeutes familiales et autres conseillers assimilés/conseillères assimilées;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;1500;Léger Déficit
440;Montréal;4154;Personnel professionnel relié à  la religion;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;600;Non publié
440;Montréal;4155;Agents/agentes de probation et de libération conditionnelle et personnel assimilé;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;150;Léger Déficit
440;Montréal;4156;Conseillers/conseillères en emploi;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;600;Léger Surplus
440;Montréal;4161;Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes, en sciences naturelles et appliquées;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;1500;Equilibre
440;Montréal;4162;Economistes, recherchistes et analystes des politiques économiques;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;1500;Equilibre
440;Montréal;4163;Agents/agentes de développement économique, recherchistes et experts-conseils/expertes-conseils en marketing;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;4500;Equilibre
440;Montréal;4164;Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques sociales;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;2000;Equilibre
440;Montréal;4165;Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques de la santé;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;2000;Léger Déficit
440;Montréal;4166;Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques de l'enseignement;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;1500;Léger Déficit
440;Montréal;4167;Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programme en sports, en loisirs et en conditionnement physique;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;500;Equilibre
440;Montréal;4168;Agents/agentes de programmes propres au gouvernement;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;600;Equilibre
440;Montréal;4169;Autres professionnels/professionnelles des sciences sociales, n.c.a.;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;400;Non publié
440;Montréal;4211;Techniciens/techniciennes juridiques et personnel assimilé;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;2000;Equilibre
440;Montréal;4212;Travailleurs/travailleuses des services sociaux et communautaires;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;7000;Léger Déficit
440;Montréal;4214;Educateurs/éducatrices et aides-éducateurs/aides-éducatrices de la petite enfance;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;18000;Déficit
440;Montréal;4215;Instructeurs/instructrices pour personnes ayant une déficience;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;2000;Léger Déficit
440;Montréal;4216;Autres instructeurs/instructrices;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;1500;Non publié
440;Montréal;4217;Autre personnel relié à  la religion;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;600;Non publié
440;Montréal;4311;Policiers/policières (sauf cadres supérieurs);Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;1500;Léger Déficit
440;Montréal;4312;Pompiers/pompières;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;500;Léger Déficit
440;Montréal;4313;Sous-officiers/sous-officières des Forces armées canadiennes;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;600;Non publié
440;Montréal;4411;Gardiens/gardiennes d'enfants en milieu familial;C de la CNP (Moins Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;3000;Léger déficit
440;Montréal;4412;Aides familiaux résidents/aides familiales résidentes, aides de maintien à  domicile et personnel assimilé;C de la CNP (Moins Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;4500;Déficit
440;Montréal;4413;Aides-enseignants/aides-enseignantes aux niveaux primaire et secondaire;C de la CNP (Moins Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;4500;Léger déficit
440;Montréal;4421;Shérifs et huissiers/huissières de justice;C de la CNP (Moins Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;100;Equilibre
440;Montréal;4422;Agents/agentes de services correctionnels;C de la CNP (Moins Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;250;Léger Déficit
440;Montréal;4423;Agents/agentes d'application de règlements municipaux et autres agents/agentes de réglementation, n.c.a.;C de la CNP (Moins Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;450;Equilibre
440;Montréal;5111;Bibliothécaires;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;700;Equilibre
440;Montréal;5112;Restaurateurs/restauratrices et conservateurs/conservatrices;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;100;Non publié
440;Montréal;5113;Archivistes;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;250;Equilibre
440;Montréal;5121;Auteurs/auteures, rédacteurs/rédactrices et écrivains/écrivaines;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;3000;Non publié
440;Montréal;5122;Réviseurs/réviseures, rédacteurs-réviseurs/rédactrices-réviseures et chefs du service des nouvelles;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;2000;Equilibre
440;Montréal;5123;Journalistes;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;1500;Equilibre
440;Montréal;5125;Traducteurs/traductrices, terminologues et interprètes;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;4000;Equilibre
440;Montréal;5131;Producteurs/productrices, réalisateurs/réalisatrices, chorégraphes et personnel assimilé;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;4500;Léger Déficit
440;Montréal;5132;Chefs d'orchestre, compositeurs/compositrices et arrangeurs/arrangeuses;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;700;Non publié
440;Montréal;5133;Musiciens/musiciennes et chanteurs/chanteuses;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;3000;Non publié
440;Montréal;5134;Danseurs/danseuses;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;700;Non publié
440;Montréal;5135;Acteurs/actrices et comédiens/comédiennes;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;1000;Non publié
440;Montréal;5136;Peintres, sculpteurs/sculpteures et autres artistes des arts visuels;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;2000;Non publié
440;Montréal;5211;Techniciens/techniciennes dans les bibliothèques et les services d'archives publiques;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;600;Léger Déficit
440;Montréal;5212;Personnel technique des musées et des galeries d'art;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;500;Léger Surplus
440;Montréal;5221;Photographes;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;1000;Surplus
440;Montréal;5222;Cadreurs/cadreuses de films et cadreurs/cadreuses vidéo;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;350;Equilibre
440;Montréal;5223;Techniciens/techniciennes en graphisme;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;2500;Equilibre
440;Montréal;5224;Techniciens/techniciennes en radiotélédiffusion;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;100;Non publié
440;Montréal;5225;Techniciens/techniciennes en enregistrement audio et vidéo;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;2000;Léger Déficit
440;Montréal;5226;Autre personnel technique et personnel de coordination du cinéma, de la radiotélédiffusion et des arts de la scène;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;2000;Non publié
440;Montréal;5227;Personnel de soutien du cinéma, de la radiotélédiffusion, de la photographie et des arts de la scène;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;1000;Léger Surplus
440;Montréal;5231;Annonceurs/annonceuses et autres communicateurs/communicatrices;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;450;Equilibre
440;Montréal;5232;Autres artistes de spectacle, n.c.a.;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;600;Non publié
440;Montréal;5241;Designers graphiques et illustrateurs/illustratrices;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;8000;Léger Déficit
440;Montréal;5242;Designers d'intérieur et décorateurs/décoratrices d'intérieur;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;2000;Equilibre
440;Montréal;5243;Ensembliers/ensemblières de théâtre, dessinateurs/dessinatrices de mode, concepteurs/conceptrices d'expositions et autres concepteurs/conceptrices artistiques;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;2500;Equilibre
440;Montréal;5244;Artisans/artisanes;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;1000;Non publié
440;Montréal;5245;Patronniers/patronnières de produits textiles et d'articles en cuir et en fourrure;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;300;Equilibre
440;Montréal;5251;Athlètes;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;150;Non publié
440;Montréal;5252;Entraîneurs/entraîneuses;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;900;Non publié
440;Montréal;5253;Arbitres et officiels/officielles de sports;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;200;Non publié
440;Montréal;5254;Animateurs/animatrices et responsables de programmes de sports, de loisirs et de conditionnement physique;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;6000;Léger déficit
440;Montréal;6211;Superviseurs/superviseures des ventes - commerce de détail;Technique-2 (Qualifié);Vente et services;4000;Equilibre
440;Montréal;6221;Spécialistes des ventes techniques - commerce de gros;Technique-1 (Haut. Qualifié);Vente et services;5000;Léger Déficit
440;Montréal;6222;Acheteurs/acheteuses des commerces de détail et de gros;Technique-1 (Haut. Qualifié);Vente et services;2000;Equilibre
440;Montréal;6231;Agents/agentes et courtiers/courtières d'assurance;Technique-2 (Qualifié);Vente et services;3500;Léger Déficit
440;Montréal;6232;Agents/agentes et vendeurs/vendeuses en immobilier;Technique-2 (Qualifié);Vente et services;5000;Léger Surplus
440;Montréal;6235;Représentants/représentantes des ventes financières;Technique-2 (Qualifié);Vente et services;3500;Equilibre
440;Montréal;6311;Superviseurs/superviseures des services alimentaires;Technique-2 (Qualifié);Vente et services;1500;Léger Déficit
440;Montréal;6312;Gouvernants principaux/gouvernantes principales;Technique-2 (Qualifié);Vente et services;200;Léger Surplus
440;Montréal;6313;Superviseurs/superviseures des services d'hébergement, de voyages, de tourisme et des services connexes;Technique-2 (Qualifié);Vente et services;300;Léger Surplus
440;Montréal;6314;Superviseurs/superviseures des services d'information et des services à  la clientèle;Technique-2 (Qualifié);Vente et services;1500;Léger Déficit
440;Montréal;6315;Surveillants/surveillantes des services de nettoyage;Technique-2 (Qualifié);Vente et services;500;Léger Surplus
440;Montréal;6316;Surveillants/surveillantes des autres services;Technique-2 (Qualifié);Vente et services;700;Non publié
440;Montréal;6321;Chefs;Technique-2 (Qualifié);Vente et services;3000;Léger Déficit
440;Montréal;6322;Cuisiniers/cuisinières;Technique-2 (Qualifié);Vente et services;10000;Léger déficit
440;Montréal;6331;Bouchers/bouchères, coupeurs/coupeuses de viande et poissonniers/poissonnières - commerce de gros et de détail;Technique-2 (Qualifié);Vente et services;1500;Léger Déficit
440;Montréal;6332;Boulangers-pâtissiers/boulangères-pâtissières;Technique-2 (Qualifié);Vente et services;1500;Equilibre
440;Montréal;6341;Coiffeurs/coiffeuses et barbiers;Technique-2 (Qualifié);Vente et services;4000;Equilibre
440;Montréal;6342;Tailleurs/tailleuses, couturiers/couturières, fourreurs/fourreuses et modistes;Technique-2 (Qualifié);Vente et services;1500;Léger déficit
440;Montréal;6343;Cordonniers/cordonnières et fabricants/fabricantes de chaussures;Technique-2 (Qualifié);Vente et services;100;Non publié
440;Montréal;6344;Bijoutiers/bijoutières, réparateurs/réparatrices de bijoux, horlogers-rhabilleurs/horlogères-rhabilleuses et personnel assimilé;Technique-2 (Qualifié);Vente et services;350;Léger Surplus
440;Montréal;6345;Tapissiers-garnisseurs/tapissières-garnisseuses;Technique-2 (Qualifié);Vente et services;350;Equilibre
440;Montréal;6346;Directeurs/directrices de funérailles et embaumeurs/embaumeuses;Technique-2 (Qualifié);Vente et services;100;Equilibre
440;Montréal;6411;Représentants/représentantes des ventes et des comptes - commerce de gros (non-technique);C de la CNP (Moins Qualifié);Vente et services;5000;Equilibre
440;Montréal;6421;Vendeurs/vendeuses - commerce de détail;C de la CNP (Moins Qualifié);Vente et services;34000;Equilibre
440;Montréal;6511;Maîtres d'hôtel et hôtes/hôtesses;C de la CNP (Moins Qualifié);Vente et services;800;Léger surplus
440;Montréal;6512;Barmans/barmaids;C de la CNP (Moins Qualifié);Vente et services;2000;Léger surplus
440;Montréal;6513;Serveurs/serveuses d'aliments et de boissons;C de la CNP (Moins Qualifié);Vente et services;8000;Léger déficit
440;Montréal;6521;Conseillers/conseillères en voyages;C de la CNP (Moins Qualifié);Vente et services;1500;Léger Surplus
440;Montréal;6522;Commissaires et agents/agentes de bord;C de la CNP (Moins Qualifié);Vente et services;2000;Léger surplus
440;Montréal;6523;Agents/agentes à  la billetterie et aux services aériens;C de la CNP (Moins Qualifié);Vente et services;1500;Léger surplus
440;Montréal;6524;Agents/agentes à  la billetterie, représentants/représentantes du service en matière de fret et personnel assimilé dans le transport routier et maritime;C de la CNP (Moins Qualifié);Vente et services;450;Léger Surplus
440;Montréal;6525;Réceptionnistes d'hôtel;C de la CNP (Moins Qualifié);Vente et services;600;Léger surplus
440;Montréal;6531;Guides touristiques et guides itinérants/guides itinérantes;C de la CNP (Moins Qualifié);Vente et services;250;Léger Surplus
440;Montréal;6532;Guides d'activités récréatives et sportives de plein air;C de la CNP (Moins Qualifié);Vente et services;50;Non publié
440;Montréal;6533;Personnel préposé au jeu dans les casinos;C de la CNP (Moins Qualifié);Vente et services;300;Léger Surplus
440;Montréal;6541;Agents/agentes de sécurité et personnel assimilé des services de sécurité;C de la CNP (Moins Qualifié);Vente et services;9000;Léger Déficit
440;Montréal;6551;Représentants/représentantes au service à  la clientèle - institutions financières;C de la CNP (Moins Qualifié);Vente et services;5000;Equilibre
440;Montréal;6552;Autres préposés/autres préposées aux services d'information et aux services à  la clientèle;C de la CNP (Moins Qualifié);Vente et services;15000;Léger Surplus
440;Montréal;6561;Conseillers/conseillères imagistes, conseillers mondains/conseillères mondaines et autres conseillers/conseillères en soins personnalisés;C de la CNP (Moins Qualifié);Vente et services;150;Non publié
440;Montréal;6562;Esthéticiens/esthéticiennes, électrolystes et personnel assimilé;C de la CNP (Moins Qualifié);Vente et services;3000;Equilibre
440;Montréal;6563;Soigneurs/soigneuses d'animaux et travailleurs/travailleuses en soins des animaux;C de la CNP (Moins Qualifié);Vente et services;600;Equilibre
440;Montréal;6564;Autre personnel de services personnalisés;C de la CNP (Moins Qualifié);Vente et services;150;Non publié
440;Montréal;6611;Caissiers/caissières;D de la CNP (Moins Qualifié);Vente et services;17000;Léger déficit
440;Montréal;6621;Préposés/préposées de stations-service;D de la CNP (Moins Qualifié);Vente et services;350;Equilibre
440;Montréal;6622;Garnisseurs/garnisseuses de tablettes, commis et préposés/préposées aux commandes dans les magasins;D de la CNP (Moins Qualifié);Vente et services;10000;Léger Déficit
440;Montréal;6623;Autre personnel assimilé des ventes;D de la CNP (Moins Qualifié);Vente et services;3000;Léger surplus
440;Montréal;6711;Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé;D de la CNP (Moins Qualifié);Vente et services;14000;Léger Déficit
440;Montréal;6721;Personnel de soutien en services d'hébergement, de voyage et en services de montage d'installation;D de la CNP (Moins Qualifié);Vente et services;250;Léger surplus
440;Montréal;6722;Opérateurs/opératrices et préposés/préposées aux sports, aux loisirs et dans les parcs d'attractions;D de la CNP (Moins Qualifié);Vente et services;1000;Equilibre
440;Montréal;6731;Préposés/préposées à  l'entretien ménager et au nettoyage - travaux légers;D de la CNP (Moins Qualifié);Vente et services;17000;Léger Déficit
